type,two_factor_authentication,multi_factor_authentication,security_monitoring,data_privacy_policy,secure_file_uploads,secure_file_uploads_policies__properties__secure_file_name,secure_file_uploads_policies__properties__malware_scan,secure_file_uploads_policies__properties__audit_logging,secure_file_uploads_policies__properties__sandboxing,secure_file_uploads_policies__properties__encryption__in_transit,secure_file_uploads_policies__properties__encryption__at_rest,ssl_encryption_required,permissions,explicite_allowed_resources,other_resources
customer,TRUE,TRUE,TRUE,FALSE,TRUE,sunny_ocean.js,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,none,userId_info.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_day.sh,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_bird.csv,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,none,product_info.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,creative_world.jpeg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
customer,FALSE,TRUE,FALSE,TRUE,TRUE,happy_world.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_sun.ps1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,write,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,brave_world.img,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,create,userId_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,FALSE,TRUE,TRUE,TRUE,brave_day.mp4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,none,product_info.txt,TRUE
admin,FALSE,TRUE,TRUE,TRUE,TRUE,beautiful_world.csv,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,read,sales.txt,FALSE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,FALSE,TRUE,TRUE,TRUE,TRUE,clever_sun.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,FALSE
customer,FALSE,TRUE,TRUE,FALSE,TRUE,brave_flower.csv,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,delete,userId_info.txt,FALSE
admin,TRUE,TRUE,TRUE,TRUE,FALSE,clever_bird.py,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,sensitve_data.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,unknown,beautiful_sun.img,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,write,reports.txt,TRUE
anonymous,FALSE,TRUE,FALSE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,FALSE,TRUE,TRUE,brave_ocean.js,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,unknown,beautiful_world.ps1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,FALSE,brave_world.mp4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,write,sales.txt,FALSE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_day.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,reports.txt,TRUE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,beautiful_flower.xlsx,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,write,userId_info.txt,TRUE
admin,TRUE,TRUE,TRUE,FALSE,FALSE,sunny_ocean.mp4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,read,reports.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,unknown,sunny_bird.txt,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,read,NULL,TRUE
admin,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_bird.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,reports.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,happy_day.jpeg,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,read,product_info.txt,FALSE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,clever_flower.pdf,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,write,reports.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_flower.ps1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
customer,FALSE,TRUE,FALSE,FALSE,FALSE,creative_day.js,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,write,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_day.cmd,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,read,product_info.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,unknown,sunny_day.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
admin,TRUE,TRUE,TRUE,FALSE,unknown,clever_bird.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,write,sales.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,unknown,sunny_sun.pdf,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,delete,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,brave_ocean.jpeg,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,none,userId_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,clever_world.xlsx,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,none,sales.txt,TRUE
employee,TRUE,TRUE,TRUE,FALSE,TRUE,clever_day.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,reports.txt,FALSE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,FALSE,FALSE,TRUE,TRUE,TRUE,beautiful_world.pdf,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,read,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,happy_day.png,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,FALSE,FALSE,TRUE,FALSE,FALSE,beautiful_sun.jar,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,create,userId_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,brave_flower.jpeg,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,write,NULL,TRUE
customer,FALSE,TRUE,TRUE,TRUE,FALSE,brave_ocean.js,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,create,userId_info.txt,FALSE
employee,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_world.img,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,happy_sun.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,creative_ocean.msi,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,sales.txt,TRUE
anonymous,FALSE,FALSE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,FALSE,FALSE,FALSE,TRUE,TRUE,sunny_ocean.jpeg,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,none,product_info.txt,TRUE
employee,TRUE,TRUE,FALSE,TRUE,TRUE,creative_day.jpeg,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,write,reports.txt,TRUE
employee,TRUE,FALSE,FALSE,FALSE,TRUE,brave_bird.img,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,beautiful_ocean.jpeg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,create,product_info.txt,TRUE
admin,TRUE,FALSE,FALSE,FALSE,FALSE,clever_day.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,sensitve_data.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,FALSE,sunny_world.txt,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,userId_info.txt,TRUE
customer,FALSE,TRUE,TRUE,FALSE,TRUE,beautiful_ocean.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,userId_info.txt,FALSE
employee,TRUE,TRUE,TRUE,FALSE,TRUE,creative_day.pdf,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,write,sales.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,beautiful_flower.mp4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,create,product_info.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,FALSE,creative_day.py,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,write,product_info.txt,TRUE
anonymous,TRUE,TRUE,FALSE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,FALSE,FALSE,TRUE,TRUE,happy_world.txt,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,FALSE,sunny_sun.exe,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,brave_sun.py,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,read,product_info.txt,FALSE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_flower.csv,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,clever_day.exe,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,write,userId_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,brave_ocean.img,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,create,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_world.img,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,read,userId_info.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,clever_sun.mp4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,create,reports.txt,TRUE
admin,FALSE,FALSE,TRUE,FALSE,TRUE,happy_day.txt,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_sun.pdf,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,create,reports.txt,TRUE
customer,FALSE,TRUE,TRUE,FALSE,TRUE,happy_world.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,product_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
admin,TRUE,TRUE,TRUE,FALSE,TRUE,brave_flower.txt,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,create,NULL,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_world.csv,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,write,product_info.txt,FALSE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_bird.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,brave_flower.pdf,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,none,product_info.txt,FALSE
employee,TRUE,TRUE,TRUE,FALSE,TRUE,beautiful_day.img,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,delete,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,creative_world.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_day.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,NULL,FALSE
customer,FALSE,TRUE,TRUE,TRUE,FALSE,brave_ocean.mp4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,read,userId_info.txt,TRUE
employee,TRUE,FALSE,TRUE,TRUE,unknown,clever_bird.png,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,read,sales.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_ocean.ps1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
customer,TRUE,FALSE,FALSE,TRUE,TRUE,brave_bird.pdf,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,userId_info.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,clever_flower.xlsx,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,create,sales.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,happy_day.txt,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,none,NULL,FALSE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,happy_flower.pdf,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_bird.txt,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,read,product_info.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,happy_ocean.sh,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,none,NULL,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_bird.bat,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,write,sales.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_sun.pdf,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,read,NULL,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,FALSE,FALSE,TRUE,TRUE,clever_bird.xlsx,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
admin,TRUE,TRUE,FALSE,FALSE,TRUE,clever_flower.xlsx,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,read,sensitve_data.txt,TRUE
employee,FALSE,TRUE,TRUE,TRUE,TRUE,creative_flower.jpeg,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,write,product_info.txt,FALSE
employee,FALSE,TRUE,TRUE,FALSE,TRUE,beautiful_sun.vbs,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,create,sales.txt,TRUE
admin,TRUE,TRUE,TRUE,FALSE,TRUE,creative_sun.img,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,none,sales.txt,TRUE
anonymous,TRUE,FALSE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_world.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,userId_info.txt,FALSE
employee,FALSE,FALSE,TRUE,TRUE,TRUE,sunny_flower.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,brave_day.ps1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,unknown,happy_bird.cmd,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,create,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,brave_flower.csv,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,delete,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,happy_bird.csv,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,read,sales.txt,TRUE
admin,TRUE,TRUE,TRUE,FALSE,TRUE,happy_bird.png,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,write,sensitve_data.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_sun.xlsx,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,create,product_info.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_flower.cmd,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,creative_world.png,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,FALSE
employee,TRUE,FALSE,TRUE,TRUE,TRUE,beautiful_sun.png,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,delete,reports.txt,TRUE
customer,TRUE,FALSE,FALSE,TRUE,TRUE,brave_sun.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,FALSE,TRUE,TRUE,TRUE,TRUE,happy_day.pdf,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
customer,TRUE,FALSE,TRUE,FALSE,TRUE,creative_world.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,FALSE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,beautiful_bird.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,brave_ocean.jpeg,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,delete,sales.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
anonymous,TRUE,TRUE,TRUE,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
employee,TRUE,FALSE,FALSE,TRUE,TRUE,beautiful_flower.jar,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,delete,product_info.txt,TRUE
employee,FALSE,FALSE,TRUE,TRUE,TRUE,sunny_bird.mp4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,read,NULL,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_bird.png,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_flower.cmd,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,none,product_info.txt,TRUE
customer,FALSE,TRUE,FALSE,TRUE,TRUE,creative_sun.png,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_bird.xlsx,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,none,product_info.txt,TRUE
anonymous,TRUE,TRUE,FALSE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
employee,TRUE,TRUE,FALSE,FALSE,TRUE,creative_ocean.py,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,write,sales.txt,TRUE
admin,TRUE,FALSE,TRUE,FALSE,TRUE,clever_bird.exe,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,read,sensitve_data.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_bird.txt,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,none,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,sunny_flower.jar,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,write,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,clever_world.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,create,NULL,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,brave_ocean.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,creative_sun.pdf,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,read,product_info.txt,TRUE
admin,TRUE,TRUE,FALSE,TRUE,TRUE,clever_flower.exe,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,reports.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,happy_ocean.txt,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,read,userId_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_flower.png,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,read,NULL,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_day.vbs,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,none,product_info.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_day.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,sales.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,brave_ocean.cmd,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,write,NULL,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,brave_day.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,reports.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,FALSE,FALSE,TRUE,TRUE,sunny_flower.xlsx,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,none,userId_info.txt,TRUE
admin,TRUE,TRUE,TRUE,FALSE,TRUE,brave_day.csv,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,sales.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,clever_flower.ps1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,write,userId_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_day.py,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,create,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_bird.ps1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,none,userId_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,brave_sun.png,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
employee,TRUE,FALSE,TRUE,FALSE,TRUE,clever_sun.csv,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,delete,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_ocean.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,beautiful_sun.vbs,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,write,NULL,TRUE
customer,TRUE,TRUE,TRUE,TRUE,unknown,clever_flower.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_world.png,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,read,userId_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
employee,TRUE,FALSE,TRUE,TRUE,TRUE,sunny_ocean.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_flower.xlsx,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,sales.txt,FALSE
employee,TRUE,TRUE,FALSE,FALSE,TRUE,happy_flower.pdf,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,none,reports.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_world.jar,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,read,userId_info.txt,TRUE
anonymous,TRUE,FALSE,TRUE,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_day.exe,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,FALSE
admin,TRUE,TRUE,FALSE,TRUE,TRUE,sunny_sun.ps1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,delete,sensitve_data.txt,TRUE
anonymous,TRUE,TRUE,FALSE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,FALSE,TRUE,TRUE,clever_ocean.txt,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,FALSE
anonymous,FALSE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
admin,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_day.js,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
admin,TRUE,FALSE,TRUE,FALSE,TRUE,brave_day.js,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,delete,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_world.xlsx,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,TRUE,unknown,clever_sun.ps1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,read,NULL,FALSE
customer,TRUE,FALSE,TRUE,FALSE,TRUE,sunny_sun.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,userId_info.txt,TRUE
customer,FALSE,TRUE,FALSE,TRUE,TRUE,happy_ocean.img,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_flower.exe,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,delete,userId_info.txt,TRUE
employee,TRUE,FALSE,TRUE,TRUE,TRUE,beautiful_world.py,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,happy_day.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,FALSE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,FALSE,TRUE,TRUE,TRUE,TRUE,beautiful_flower.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,userId_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,brave_day.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,sales.txt,TRUE
